loan_id,customer_id,loan_amount,loan_intent,interest_rate,loan_term_months,grade,dti_ratio,loan_status,application_date
LOAN-001196,CUST-000818,"$11,238.77",MEDICAL,11.86,48,C,0.2146,Current,2023-02-01
LOAN-001197,CUST-000819,"$4,060.06",VENTURE,13.85,24,C,0.3171,Current,2023-01-08
LOAN-001198,CUST-000820,"$29,665.66",VENTURE,13.77,12,C,0.5241,Fully Paid,2023-01-27
LOAN-001199,CUST-000821,"$4,995.77",VENTURE,9.96,48,B,0.1836,Fully Paid,2022-05-13
LOAN-001200,CUST-000821,"$3,569.97",EDUCATION,12.43,48,C,0.1631,Current,2022-06-01
LOAN-001201,CUST-000822,"$6,237.23",EDUCATION,12.60,24,C,0.1626,Fully Paid,2022-07-01
LOAN-001202,CUST-000822,"$4,866.86",VENTURE,15.64,48,D,0.1450,Fully Paid,2022-07-03
LOAN-001203,CUST-000823,"$8,897.96",PERSONAL,11.35,48,B,0.2320,Fully Paid,2022-04-06
LOAN-001204,CUST-000823,"$6,326.90",HOMEIMPROVEMENT,15.47,48,D,0.2072,Fully Paid,2022-07-23
LOAN-001205,CUST-000824,"$19,919.36",PERSONAL,13.73,60,C,0.1760,Current,2022-05-24
LOAN-001206,CUST-000825,"$2,506.95",HOMEIMPROVEMENT,11.69,12,C,0.2935,Late (16-30 days),2022-08-24
LOAN-001207,CUST-000826,"$4,010.56",PERSONAL,12.03,60,C,0.1798,Fully Paid,2022-09-06
LOAN-001208,CUST-000827,"$26,106.10",HOMEIMPROVEMENT,12.52,60,C,0.2490,Fully Paid,2022-03-04
LOAN-001209,CUST-000827,"$6,052.00",MEDICAL,15.40,24,D,0.1925,Charged Off / Default,2022-06-10
LOAN-001210,CUST-000828,"$3,141.08",PERSONAL,9.25,36,B,0.1631,Fully Paid,2022-08-20
LOAN-001211,CUST-000829,"$8,422.93",HOMEIMPROVEMENT,9.23,12,B,0.5046,Fully Paid,2022-05-29
LOAN-001212,CUST-000829,"$7,100.81",VENTURE,8.31,12,A,0.3214,Current,2022-06-24
LOAN-001213,CUST-000830,"$12,425.62",DEBTCONSOLIDATION,14.40,36,C,0.2125,Fully Paid,2022-07-26
LOAN-001214,CUST-000831,"$11,146.10",HOMEIMPROVEMENT,10.06,24,B,0.2039,Late (16-30 days),2023-02-10
LOAN-001215,CUST-000831,"$3,663.71",DEBTCONSOLIDATION,14.76,48,D,0.1418,Fully Paid,2022-12-09
LOAN-001216,CUST-000832,"$2,004.56",HOMEIMPROVEMENT,13.60,48,C,0.2527,Fully Paid,2022-11-15
LOAN-001217,CUST-000832,"$5,064.10",DEBTCONSOLIDATION,9.89,60,B,0.2604,Late (16-30 days),2022-08-27
LOAN-001218,CUST-000833,"$15,472.29",VENTURE,10.39,12,B,0.5055,Current,2022-05-26
LOAN-001219,CUST-000834,"$9,397.06",EDUCATION,13.02,12,C,0.2836,Late (31-120 days),2023-03-15
LOAN-001220,CUST-000835,"$12,325.41",EDUCATION,8.95,24,B,0.2433,Current,2022-07-23
LOAN-001221,CUST-000835,"$7,297.85",EDUCATION,9.59,48,B,0.1529,Fully Paid,2022-08-25
LOAN-001222,CUST-000836,"$10,206.41",HOMEIMPROVEMENT,11.43,12,B,0.5061,Fully Paid,2023-01-08
LOAN-001223,CUST-000837,"$14,914.60",VENTURE,10.88,24,B,0.3215,Current,2022-09-24
LOAN-001224,CUST-000838,"$10,271.74",DEBTCONSOLIDATION,12.09,12,C,0.3836,Fully Paid,2022-07-08
LOAN-001225,CUST-000839,"$3,508.77",PERSONAL,14.77,24,D,0.2907,Charged Off / Default,2022-11-25
LOAN-001226,CUST-000840,"$17,117.90",HOMEIMPROVEMENT,9.10,36,B,0.2334,Current,2022-05-05
LOAN-001227,CUST-000840,"$8,417.32",HOMEIMPROVEMENT,8.35,60,A,0.1212,Current,2022-07-07
LOAN-001228,CUST-000841,"$15,058.39",MEDICAL,16.11,60,D,0.3059,Charged Off / Default,2022-03-08
LOAN-001229,CUST-000841,"$14,128.13",DEBTCONSOLIDATION,17.17,48,D,0.2583,Late (31-120 days),2022-05-30
LOAN-001230,CUST-000842,"$30,373.46",HOMEIMPROVEMENT,8.60,60,B,0.3081,Fully Paid,2022-10-28
LOAN-001231,CUST-000843,"$7,054.69",VENTURE,14.22,60,C,0.2043,Late (16-30 days),2022-03-07
LOAN-001232,CUST-000843,"$6,283.82",EDUCATION,16.18,48,D,0.2538,Fully Paid,2022-04-19
LOAN-001233,CUST-000844,"$2,166.28",VENTURE,14.68,48,D,0.2097,Current,2022-10-02
LOAN-001234,CUST-000845,"$4,072.63",MEDICAL,12.29,24,C,0.2316,Current,2022-09-27
LOAN-001235,CUST-000846,"$9,817.50",MEDICAL,7.90,60,A,0.1604,Fully Paid,2022-11-25
LOAN-001236,CUST-000847,"$5,311.79",EDUCATION,14.98,36,D,0.2845,Late (31-120 days),2022-08-27
LOAN-001237,CUST-000847,"$4,319.46",HOMEIMPROVEMENT,15.44,36,D,0.1721,Late (16-30 days),2022-07-30
LOAN-001238,CUST-000848,"$9,173.93",VENTURE,9.73,12,B,0.2252,Current,2023-03-13
LOAN-001239,CUST-000849,"$6,143.72",HOMEIMPROVEMENT,11.87,60,C,0.2145,Fully Paid,2022-03-10
LOAN-001240,CUST-000850,"$27,032.62",EDUCATION,13.84,36,C,0.3050,Fully Paid,2023-02-13
LOAN-001241,CUST-000851,"$2,695.15",HOMEIMPROVEMENT,11.83,60,C,0.2651,Fully Paid,2023-01-29
LOAN-001242,CUST-000852,"$30,607.57",PERSONAL,14.79,48,D,0.2068,Current,2022-09-12
LOAN-001243,CUST-000852,"$20,872.86",VENTURE,10.94,24,B,0.3020,Fully Paid,2022-11-16
LOAN-001244,CUST-000853,"$27,539.47",MEDICAL,9.85,36,B,0.2822,Fully Paid,2022-08-03
LOAN-001245,CUST-000853,"$22,287.13",MEDICAL,12.74,48,C,0.1710,Current,2022-10-31
LOAN-001246,CUST-000854,"$9,409.50",MEDICAL,11.21,36,B,0.1465,Current,2022-06-01
LOAN-001247,CUST-000854,"$7,684.63",EDUCATION,10.05,24,B,0.2577,Current,2022-05-31
LOAN-001248,CUST-000855,"$9,162.66",VENTURE,12.09,24,C,0.2988,Current,2022-10-12
LOAN-001249,CUST-000856,"$12,981.43",PERSONAL,13.06,60,C,0.1698,Fully Paid,2022-08-09
LOAN-001250,CUST-000857,"$22,277.15",VENTURE,11.56,24,C,0.3007,Current,2023-01-05
LOAN-001251,CUST-000858,"$14,154.85",PERSONAL,5.67,24,A,0.1893,Current,2023-02-12
LOAN-001252,CUST-000858,"$13,414.15",MEDICAL,7.18,48,A,0.2398,Fully Paid,2023-02-20
LOAN-001253,CUST-000859,"$11,914.05",PERSONAL,15.79,24,D,0.2743,Fully Paid,2023-01-19
LOAN-001254,CUST-000860,"$8,928.19",EDUCATION,9.17,48,B,0.1797,Fully Paid,2022-10-06
LOAN-001255,CUST-000860,"$21,536.07",EDUCATION,6.77,12,A,0.4430,Fully Paid,2022-10-03
LOAN-001256,CUST-000861,"$5,496.93",MEDICAL,13.41,12,C,0.3931,Current,2022-03-30
LOAN-001257,CUST-000861,"$7,893.78",VENTURE,11.35,48,B,0.2876,Fully Paid,2022-03-19
LOAN-001258,CUST-000862,"$7,290.90",MEDICAL,17.37,24,D,0.3331,Late (31-120 days),2022-03-19
LOAN-001259,CUST-000862,"$14,075.14",VENTURE,15.88,60,D,0.3131,Charged Off / Default,2022-05-11
LOAN-001260,CUST-000863,"$4,384.95",MEDICAL,13.10,12,C,0.4606,Current,2022-08-22
LOAN-001261,CUST-000863,"$7,155.06",PERSONAL,12.84,48,C,0.3125,Late (31-120 days),2022-09-21
LOAN-001262,CUST-000864,"$12,043.14",MEDICAL,10.55,48,B,0.1344,Fully Paid,2022-10-03
LOAN-001263,CUST-000865,"$13,107.67",VENTURE,5.91,24,A,0.4221,Fully Paid,2022-11-04
LOAN-001264,CUST-000865,"$4,077.84",PERSONAL,5.57,24,A,0.3113,Late (16-30 days),2022-11-05
LOAN-001265,CUST-000866,"$5,085.48",MEDICAL,17.11,24,D,0.1850,Current,2022-11-01
LOAN-001266,CUST-000866,"$4,370.09",VENTURE,15.59,12,D,0.4181,Charged Off / Default,2022-12-06
LOAN-001267,CUST-000867,"$2,583.64",MEDICAL,17.62,60,E,0.1623,Charged Off / Default,2022-11-12
LOAN-001268,CUST-000867,"$4,625.63",HOMEIMPROVEMENT,17.70,24,E,0.2221,Fully Paid,2022-12-29
LOAN-001269,CUST-000868,"$15,701.18",MEDICAL,14.80,12,D,0.4443,Charged Off / Default,2022-06-26
LOAN-001270,CUST-000869,"$11,446.52",VENTURE,10.49,36,B,0.1731,Current,2022-12-19
LOAN-001271,CUST-000869,"$7,037.25",PERSONAL,7.39,36,A,0.2425,Current,2022-11-28
LOAN-001272,CUST-000870,"$8,282.37",MEDICAL,18.23,48,E,0.1434,Charged Off / Default,2022-04-02
LOAN-001273,CUST-000870,"$9,348.23",DEBTCONSOLIDATION,16.22,24,D,0.2863,Late (31-120 days),2022-02-09
LOAN-001274,CUST-000871,"$6,566.27",EDUCATION,8.52,12,B,0.4957,Fully Paid,2023-03-23
LOAN-001275,CUST-000872,"$10,535.02",PERSONAL,8.67,36,B,0.1253,Current,2022-07-05
LOAN-001276,CUST-000872,"$9,293.32",VENTURE,9.73,24,B,0.2698,Current,2022-05-07
LOAN-001277,CUST-000873,"$13,253.57",DEBTCONSOLIDATION,12.38,48,C,0.2772,Current,2022-06-18
LOAN-001278,CUST-000874,"$2,040.09",EDUCATION,12.83,24,C,0.2255,Late (31-120 days),2022-05-22
LOAN-001279,CUST-000875,"$3,013.20",PERSONAL,11.51,48,C,0.2513,Fully Paid,2022-04-06
LOAN-001280,CUST-000876,"$15,092.03",MEDICAL,11.29,48,B,0.1792,Current,2023-01-29
LOAN-001281,CUST-000876,"$19,912.85",MEDICAL,11.27,12,B,0.4942,Fully Paid,2023-03-08
LOAN-001282,CUST-000877,"$9,441.98",PERSONAL,9.67,12,B,0.2625,Fully Paid,2022-03-04
LOAN-001283,CUST-000878,"$7,992.56",MEDICAL,6.71,24,A,0.1714,Fully Paid,2022-08-26
LOAN-001284,CUST-000878,"$2,387.95",VENTURE,7.48,36,A,0.2381,Current,2022-11-08
LOAN-001285,CUST-000879,"$2,450.71",EDUCATION,12.52,24,C,0.2771,Fully Paid,2022-08-05
LOAN-001286,CUST-000880,"$4,128.26",VENTURE,14.96,36,D,0.1466,Fully Paid,2023-03-19
LOAN-001287,CUST-000881,"$10,318.37",MEDICAL,15.11,48,D,0.2922,Charged Off / Default,2022-12-30
LOAN-001288,CUST-000882,"$7,063.67",MEDICAL,13.04,12,C,0.6012,Charged Off / Default,2022-10-13
LOAN-001289,CUST-000883,"$8,945.77",VENTURE,13.21,60,C,0.1182,Current,2022-09-02
LOAN-001290,CUST-000884,"$2,624.13",DEBTCONSOLIDATION,13.15,24,C,0.2000,Current,2022-05-17
LOAN-001291,CUST-000884,"$9,384.23",HOMEIMPROVEMENT,12.20,24,C,0.1503,Fully Paid,2022-07-18
LOAN-001292,CUST-000885,"$17,510.23",VENTURE,13.35,60,C,0.1030,Late (16-30 days),2022-09-11
LOAN-001293,CUST-000886,"$30,240.22",PERSONAL,13.86,48,C,0.1223,Late (31-120 days),2023-02-05
LOAN-001294,CUST-000886,"$11,921.28",EDUCATION,14.79,36,D,0.2177,Fully Paid,2023-02-16
LOAN-001295,CUST-000887,"$4,081.96",VENTURE,13.44,36,C,0.2439,Late (31-120 days),2023-02-07
LOAN-001296,CUST-000888,"$16,427.00",HOMEIMPROVEMENT,9.22,24,B,0.2777,Current,2022-02-24
LOAN-001297,CUST-000888,"$6,978.08",VENTURE,11.20,36,B,0.2091,Current,2022-04-14
LOAN-001298,CUST-000889,"$6,046.89",EDUCATION,16.54,48,D,0.1196,Charged Off / Default,2022-10-12
LOAN-001299,CUST-000889,"$24,039.12",DEBTCONSOLIDATION,15.58,60,D,0.2393,Fully Paid,2022-10-24
LOAN-001300,CUST-000890,"$8,654.67",EDUCATION,14.83,48,D,0.1444,Fully Paid,2022-12-13
LOAN-001301,CUST-000891,"$10,387.20",EDUCATION,8.71,60,B,0.2617,Fully Paid,2023-01-11
LOAN-001302,CUST-000892,"$8,563.16",MEDICAL,14.17,24,C,0.3218,Current,2022-07-07
LOAN-001303,CUST-000892,"$7,762.59",PERSONAL,12.34,24,C,0.3180,Late (16-30 days),2022-07-25
LOAN-001304,CUST-000893,"$11,114.50",VENTURE,9.24,60,B,0.1700,Current,2022-03-16
LOAN-001305,CUST-000894,"$31,104.20",VENTURE,12.57,60,C,0.1715,Current,2022-06-03
LOAN-001306,CUST-000895,"$33,836.17",DEBTCONSOLIDATION,13.83,24,C,0.4433,Fully Paid,2022-10-30
LOAN-001307,CUST-000895,"$32,207.82",MEDICAL,13.72,24,C,0.3211,Late (31-120 days),2022-12-17
LOAN-001308,CUST-000896,"$6,559.71",HOMEIMPROVEMENT,9.80,24,B,0.2801,Fully Paid,2022-05-26
LOAN-001309,CUST-000896,"$8,629.86",PERSONAL,9.80,24,B,0.3572,Fully Paid,2022-04-27
LOAN-001310,CUST-000897,"$14,718.48",EDUCATION,15.68,24,D,0.3331,Current,2023-01-13
LOAN-001311,CUST-000897,"$11,455.87",PERSONAL,14.17,36,C,0.2481,Fully Paid,2023-01-02
LOAN-001312,CUST-000898,"$9,413.32",PERSONAL,12.14,12,C,0.5702,Fully Paid,2022-12-06
LOAN-001313,CUST-000898,"$5,369.50",VENTURE,6.85,60,A,0.1747,Fully Paid,2022-12-15
LOAN-001314,CUST-000899,"$4,672.81",VENTURE,13.28,36,C,0.1172,Current,2022-08-16
LOAN-001315,CUST-000899,"$11,117.64",VENTURE,12.66,60,C,0.3170,Current,2022-07-27
LOAN-001316,CUST-000900,"$5,039.61",PERSONAL,8.85,12,B,0.4012,Current,2022-07-12
LOAN-001317,CUST-000901,"$15,568.87",PERSONAL,8.94,36,B,0.3322,Fully Paid,2023-01-21
LOAN-001318,CUST-000902,"$16,807.05",MEDICAL,14.92,48,D,0.1078,Current,2022-07-24
LOAN-001319,CUST-000902,"$20,546.49",HOMEIMPROVEMENT,15.30,36,D,0.1952,Current,2022-08-18
LOAN-001320,CUST-000903,"$18,682.55",EDUCATION,9.21,24,B,0.2956,Late (16-30 days),2022-08-25
LOAN-001321,CUST-000903,"$23,343.50",EDUCATION,7.59,60,A,0.3225,Late (16-30 days),2022-06-15
LOAN-001322,CUST-000904,"$25,353.26",VENTURE,17.22,36,D,0.2348,Fully Paid,2022-10-30
LOAN-001323,CUST-000904,"$18,434.67",VENTURE,18.13,60,E,0.1750,Fully Paid,2022-08-07
LOAN-001324,CUST-000905,"$10,190.68",PERSONAL,11.02,12,B,0.3486,Fully Paid,2022-06-27
LOAN-001325,CUST-000905,"$15,851.64",MEDICAL,12.36,48,C,0.1604,Fully Paid,2022-06-01
LOAN-001326,CUST-000906,"$12,237.26",EDUCATION,10.77,60,B,0.2075,Late (16-30 days),2022-12-18
LOAN-001327,CUST-000906,"$6,301.42",HOMEIMPROVEMENT,9.71,48,B,0.2936,Fully Paid,2022-12-15
LOAN-001328,CUST-000907,"$8,490.54",MEDICAL,13.84,36,C,0.1596,Current,2023-02-04
LOAN-001329,CUST-000908,"$4,785.39",PERSONAL,9.75,48,B,0.2205,Fully Paid,2022-10-23
LOAN-001330,CUST-000908,"$4,486.36",EDUCATION,7.41,24,A,0.2678,Late (16-30 days),2022-09-22
LOAN-001331,CUST-000909,"$3,935.55",DEBTCONSOLIDATION,14.67,48,D,0.1629,Late (31-120 days),2022-10-15
LOAN-001332,CUST-000910,"$8,951.68",VENTURE,17.32,24,D,0.3528,Late (31-120 days),2022-08-08
LOAN-001333,CUST-000911,"$4,758.12",MEDICAL,14.20,24,C,0.2084,Fully Paid,2022-10-15
LOAN-001334,CUST-000912,"$13,348.26",VENTURE,12.06,36,C,0.1468,Fully Paid,2022-11-07
LOAN-001335,CUST-000913,"$8,482.11",MEDICAL,10.02,36,B,0.2383,Fully Paid,2023-01-13
LOAN-001336,CUST-000914,"$24,688.34",EDUCATION,14.88,12,D,0.6050,Late (31-120 days),2023-01-21
LOAN-001337,CUST-000914,"$13,414.30",EDUCATION,16.31,36,D,0.2337,Fully Paid,2022-12-05
LOAN-001338,CUST-000915,"$31,245.88",DEBTCONSOLIDATION,10.02,48,B,0.2669,Fully Paid,2022-09-13
LOAN-001339,CUST-000916,"$5,682.14",EDUCATION,12.08,60,C,0.2250,Current,2023-03-04
LOAN-001340,CUST-000916,"$18,408.15",DEBTCONSOLIDATION,10.76,48,B,0.1714,Fully Paid,2023-01-19
LOAN-001341,CUST-000917,"$23,146.08",DEBTCONSOLIDATION,11.37,36,B,0.2759,Fully Paid,2022-04-04
LOAN-001342,CUST-000917,"$21,411.54",MEDICAL,9.59,60,B,0.2822,Fully Paid,2022-04-10
LOAN-001343,CUST-000918,"$7,531.24",DEBTCONSOLIDATION,14.41,36,C,0.1272,Fully Paid,2022-11-26
LOAN-001344,CUST-000918,"$4,642.99",VENTURE,16.60,60,D,0.2594,Current,2022-12-09
LOAN-001345,CUST-000919,"$3,767.02",VENTURE,15.19,48,D,0.1991,Charged Off / Default,2022-10-30
LOAN-001346,CUST-000920,"$8,103.99",VENTURE,10.23,48,B,0.2425,Current,2022-10-08
LOAN-001347,CUST-000921,"$3,767.72",HOMEIMPROVEMENT,15.23,24,D,0.2102,Late (31-120 days),2022-06-01
LOAN-001348,CUST-000921,"$6,504.30",DEBTCONSOLIDATION,12.57,60,C,0.2669,Fully Paid,2022-08-15
LOAN-001349,CUST-000922,"$4,050.01",MEDICAL,14.08,12,C,0.3344,Charged Off / Default,2022-08-07
LOAN-001350,CUST-000923,"$2,346.63",MEDICAL,13.70,48,C,0.2399,Current,2022-05-26
LOAN-001351,CUST-000924,"$22,563.58",HOMEIMPROVEMENT,10.76,12,B,0.5040,Current,2022-08-04
LOAN-001352,CUST-000925,"$6,679.65",VENTURE,6.84,48,A,0.1055,Fully Paid,2022-12-28
LOAN-001353,CUST-000925,"$7,628.57",PERSONAL,7.90,48,A,0.1759,Fully Paid,2023-02-24
LOAN-001354,CUST-000926,"$7,711.30",EDUCATION,9.69,48,B,0.2694,Current,2022-03-24
LOAN-001355,CUST-000927,"$4,345.27",DEBTCONSOLIDATION,7.55,60,A,0.2310,Current,2022-05-06
LOAN-001356,CUST-000927,"$7,230.85",HOMEIMPROVEMENT,8.87,24,B,0.2632,Current,2022-04-04
LOAN-001357,CUST-000928,"$6,688.41",HOMEIMPROVEMENT,10.78,60,B,0.1299,Fully Paid,2022-06-20
LOAN-001358,CUST-000929,"$18,507.34",MEDICAL,9.57,24,B,0.3089,Fully Paid,2022-07-14
LOAN-001359,CUST-000929,"$36,085.27",VENTURE,11.14,24,B,0.3746,Fully Paid,2022-06-03
LOAN-001360,CUST-000930,"$6,032.32",MEDICAL,14.87,24,D,0.1404,Current,2022-06-01
LOAN-001361,CUST-000931,"$22,836.21",HOMEIMPROVEMENT,5.50,48,A,0.2332,Fully Paid,2022-07-24
LOAN-001362,CUST-000931,"$10,759.89",EDUCATION,5.92,48,A,0.2630,Fully Paid,2022-04-17
LOAN-001363,CUST-000932,"$10,620.09",DEBTCONSOLIDATION,12.56,48,C,0.2896,Fully Paid,2022-01-30
LOAN-001364,CUST-000933,"$2,662.94",HOMEIMPROVEMENT,11.70,48,C,0.1588,Late (31-120 days),2023-03-04
LOAN-001365,CUST-000933,"$6,668.15",EDUCATION,13.25,60,C,0.1759,Fully Paid,2023-01-06
LOAN-001366,CUST-000934,"$3,030.27",MEDICAL,8.13,48,A,0.1755,Current,2022-07-20
LOAN-001367,CUST-000934,"$4,177.78",PERSONAL,12.08,24,C,0.1573,Fully Paid,2022-05-11
LOAN-001368,CUST-000935,"$5,254.16",VENTURE,13.11,12,C,0.2985,Fully Paid,2022-04-27
LOAN-001369,CUST-000936,"$5,775.13",DEBTCONSOLIDATION,11.16,24,B,0.2802,Fully Paid,2022-08-08
LOAN-001370,CUST-000937,"$5,790.74",MEDICAL,9.60,12,B,0.3062,Current,2023-02-03
LOAN-001371,CUST-000937,"$8,437.87",PERSONAL,11.38,24,B,0.3509,Late (16-30 days),2023-03-09
LOAN-001372,CUST-000938,"$4,907.84",PERSONAL,11.70,24,C,0.2996,Current,2022-05-01
LOAN-001373,CUST-000939,"$7,841.84",PERSONAL,11.39,36,B,0.2005,Fully Paid,2022-12-03
LOAN-001374,CUST-000940,"$6,776.69",VENTURE,10.67,60,B,0.1953,Late (16-30 days),2022-06-27
LOAN-001375,CUST-000941,"$7,976.14",DEBTCONSOLIDATION,17.47,60,D,0.2755,Current,2022-04-23
LOAN-001376,CUST-000942,"$15,294.77",EDUCATION,17.32,60,D,0.2715,Current,2023-01-21
LOAN-001377,CUST-000942,"$6,177.70",DEBTCONSOLIDATION,17.11,48,D,0.1858,Charged Off / Default,2023-01-21
LOAN-001378,CUST-000943,"$18,724.76",MEDICAL,6.11,48,A,0.1655,Fully Paid,2022-11-05
LOAN-001379,CUST-000943,"$25,864.87",DEBTCONSOLIDATION,7.27,48,A,0.1942,Current,2022-12-17
LOAN-001380,CUST-000944,"$10,440.90",MEDICAL,14.49,12,C,0.5361,Fully Paid,2022-09-03
LOAN-001381,CUST-000945,"$7,664.28",EDUCATION,14.77,36,D,0.1255,Fully Paid,2022-08-31
LOAN-001382,CUST-000945,"$5,416.75",PERSONAL,13.10,12,C,0.2627,Current,2022-06-18
LOAN-001383,CUST-000946,"$18,175.74",VENTURE,5.98,60,A,0.1415,Current,2022-04-08
LOAN-001384,CUST-000947,"$12,212.40",HOMEIMPROVEMENT,12.46,24,C,0.2584,Fully Paid,2022-08-23
LOAN-001385,CUST-000947,"$20,920.03",EDUCATION,13.42,36,C,0.3158,Fully Paid,2022-08-29
LOAN-001386,CUST-000948,"$2,780.10",DEBTCONSOLIDATION,12.51,48,C,0.1045,Late (16-30 days),2022-04-08
LOAN-001387,CUST-000949,"$5,369.76",HOMEIMPROVEMENT,9.38,12,B,0.2931,Fully Paid,2023-01-17
LOAN-001388,CUST-000950,"$8,165.34",EDUCATION,13.70,36,C,0.1511,Late (31-120 days),2023-01-25
LOAN-001389,CUST-000951,"$2,124.56",PERSONAL,10.31,48,B,0.0972,Current,2022-07-08
LOAN-001390,CUST-000951,"$4,881.26",HOMEIMPROVEMENT,7.84,12,A,0.3349,Current,2022-05-01
LOAN-001391,CUST-000952,"$8,588.50",VENTURE,9.71,48,B,0.2574,Fully Paid,2022-05-30
LOAN-001392,CUST-000953,"$16,894.73",VENTURE,7.90,60,A,0.2994,Current,2022-12-17
LOAN-001393,CUST-000954,"$4,456.05",DEBTCONSOLIDATION,14.87,48,D,0.1867,Late (31-120 days),2023-02-26
LOAN-001394,CUST-000954,"$4,692.43",EDUCATION,11.59,48,C,0.0915,Current,2023-02-18
LOAN-001395,CUST-000955,"$9,651.11",DEBTCONSOLIDATION,9.97,36,B,0.1831,Late (16-30 days),2022-12-12
LOAN-001396,CUST-000955,"$5,559.40",VENTURE,6.89,60,A,0.1550,Fully Paid,2022-12-27
LOAN-001397,CUST-000956,"$11,764.20",EDUCATION,9.43,60,B,0.2735,Current,2022-10-27
LOAN-001398,CUST-000957,"$4,489.16",VENTURE,14.77,48,D,0.1073,Late (31-120 days),2023-01-08
LOAN-001399,CUST-000957,"$2,307.80",DEBTCONSOLIDATION,15.72,12,D,0.1614,Late (31-120 days),2022-11-07
LOAN-001400,CUST-000958,"$2,461.41",EDUCATION,15.47,24,D,0.2223,Charged Off / Default,2022-10-19
LOAN-001401,CUST-000958,"$2,939.39",HOMEIMPROVEMENT,18.98,36,E,0.1504,Charged Off / Default,2022-10-21
LOAN-001402,CUST-000959,"$23,204.44",DEBTCONSOLIDATION,12.66,48,C,0.2806,Current,2022-04-29
LOAN-001403,CUST-000960,"$9,421.96",DEBTCONSOLIDATION,12.35,48,C,0.1981,Current,2023-01-30
LOAN-001404,CUST-000960,"$23,794.42",PERSONAL,11.39,24,B,0.3400,Current,2023-03-11
LOAN-001405,CUST-000961,"$5,303.27",DEBTCONSOLIDATION,12.20,60,C,0.2745,Fully Paid,2022-11-18
LOAN-001406,CUST-000962,"$11,276.71",MEDICAL,12.72,12,C,0.4328,Fully Paid,2022-11-18
LOAN-001407,CUST-000963,"$9,550.87",MEDICAL,14.65,48,D,0.2068,Current,2023-01-26
LOAN-001408,CUST-000963,"$2,962.10",MEDICAL,14.08,48,C,0.1590,Current,2022-12-25
LOAN-001409,CUST-000964,"$6,356.78",VENTURE,10.36,12,B,0.2735,Current,2022-09-09
LOAN-001410,CUST-000965,"$23,628.81",PERSONAL,9.93,60,B,0.2944,Fully Paid,2022-08-16
LOAN-001411,CUST-000966,"$9,079.98",DEBTCONSOLIDATION,16.44,12,D,0.5510,Charged Off / Default,2022-04-09
LOAN-001412,CUST-000967,"$3,931.67",PERSONAL,11.60,12,C,0.2383,Fully Paid,2022-08-13
LOAN-001413,CUST-000967,"$8,644.44",EDUCATION,11.60,36,C,0.2526,Fully Paid,2022-08-20
LOAN-001414,CUST-000968,"$7,743.19",PERSONAL,12.81,48,C,0.2268,Current,2023-01-26
LOAN-001415,CUST-000968,"$6,186.70",PERSONAL,13.37,60,C,0.2559,Fully Paid,2023-02-16
LOAN-001416,CUST-000969,"$10,730.75",MEDICAL,15.62,36,D,0.2852,Late (31-120 days),2022-11-06
LOAN-001417,CUST-000970,"$10,748.26",VENTURE,9.35,48,B,0.1122,Fully Paid,2023-02-15
LOAN-001418,CUST-000971,"$2,994.05",EDUCATION,15.97,36,D,0.2325,Late (31-120 days),2022-05-22
LOAN-001419,CUST-000972,"$7,351.82",EDUCATION,13.20,24,C,0.2051,Fully Paid,2022-07-24
LOAN-001420,CUST-000973,"$9,202.29",MEDICAL,7.90,24,A,0.1099,Fully Paid,2023-01-10
LOAN-001421,CUST-000974,"$14,180.06",EDUCATION,8.86,36,B,0.1848,Fully Paid,2022-05-06
LOAN-001422,CUST-000974,"$16,177.80",MEDICAL,9.37,24,B,0.2491,Current,2022-04-27
LOAN-001423,CUST-000975,"$8,399.02",DEBTCONSOLIDATION,11.83,36,C,0.2926,Fully Paid,2022-07-25
LOAN-001424,CUST-000975,"$11,441.86",DEBTCONSOLIDATION,11.35,12,B,0.3318,Late (31-120 days),2022-06-29
LOAN-001425,CUST-000976,"$13,202.13",MEDICAL,14.72,36,D,0.2578,Fully Paid,2023-01-27
LOAN-001426,CUST-000977,"$13,179.08",HOMEIMPROVEMENT,17.33,12,D,0.3239,Late (31-120 days),2022-08-09
LOAN-001427,CUST-000978,"$2,067.81",PERSONAL,7.49,12,A,0.1367,Current,2022-05-24
LOAN-001428,CUST-000979,"$7,742.87",VENTURE,10.39,48,B,0.2812,Fully Paid,2023-02-09
LOAN-001429,CUST-000980,"$8,524.36",MEDICAL,10.12,12,B,0.4493,Fully Paid,2022-05-26
LOAN-001430,CUST-000981,"$3,098.30",VENTURE,11.08,60,B,0.2410,Fully Paid,2023-02-08
LOAN-001431,CUST-000982,"$11,626.82",EDUCATION,13.34,60,C,0.1667,Fully Paid,2022-07-24
LOAN-001432,CUST-000982,"$3,543.44",HOMEIMPROVEMENT,14.07,60,C,0.2136,Fully Paid,2022-08-03
LOAN-001433,CUST-000983,"$14,575.21",DEBTCONSOLIDATION,16.99,36,D,0.2862,Charged Off / Default,2022-07-27
LOAN-001434,CUST-000983,"$17,784.35",PERSONAL,15.29,60,D,0.1992,Current,2022-10-26
LOAN-001435,CUST-000984,"$7,838.62",HOMEIMPROVEMENT,11.81,12,C,0.1757,Current,2022-09-29
