loan_id,payment_number,scheduled_payment_date,actual_payment_date,amount_due,amount_paid,days_late,payment_status
LOAN-000395,5,2023-01-18,2023-01-17,$984.16,$984.16,0,ON_TIME
LOAN-000395,6,2023-02-18,2023-02-18,$984.16,$984.16,0,ON_TIME
LOAN-000395,7,2023-03-18,2023-03-17,$984.16,$984.16,0,ON_TIME
LOAN-000395,8,2023-04-18,2023-04-16,$984.16,$984.16,0,ON_TIME
LOAN-000395,9,2023-05-18,2023-05-16,$984.16,$984.16,0,ON_TIME
LOAN-000395,10,2023-06-18,2023-06-16,$984.16,$984.16,0,ON_TIME
LOAN-000395,11,2023-07-18,2023-08-13,$984.16,$984.16,26,LATE_1_30
LOAN-000395,12,2023-08-18,2023-09-01,$984.16,$984.16,14,LATE_1_30
LOAN-000396,1,2022-10-25,2022-10-25,"$1,551.25","$1,551.25",0,ON_TIME
LOAN-000396,2,2022-11-25,2023-01-07,"$1,551.25",$932.91,43,LATE_31_90
LOAN-000396,3,2022-12-25,2022-12-25,"$1,551.25","$1,551.25",0,ON_TIME
LOAN-000396,4,2023-01-25,2023-01-24,"$1,551.25","$1,551.25",0,ON_TIME
LOAN-000396,5,2023-02-25,2023-04-26,"$1,551.25",$899.89,60,LATE_31_90
LOAN-000396,6,2023-03-25,2023-03-24,"$1,551.25","$1,551.25",0,ON_TIME
LOAN-000396,7,2023-04-25,2023-04-25,"$1,551.25","$1,551.25",0,ON_TIME
LOAN-000396,8,2023-05-25,2023-06-07,"$1,551.25","$1,551.25",13,LATE_1_30
LOAN-000396,9,2023-06-25,2023-06-23,"$1,551.25","$1,551.25",0,ON_TIME
LOAN-000396,10,2023-07-25,2023-09-11,"$1,551.25","$1,213.37",48,LATE_31_90
LOAN-000396,11,2023-08-25,2023-08-24,"$1,551.25","$1,551.25",0,ON_TIME
LOAN-000396,12,2023-09-25,2023-09-24,"$1,551.25","$1,551.25",0,ON_TIME
LOAN-000397,1,2023-01-24,2023-02-15,$233.70,$233.70,22,LATE_1_30
LOAN-000397,2,2023-02-24,2023-02-24,$233.70,$233.70,0,ON_TIME
LOAN-000397,3,2023-03-24,2023-03-27,$233.70,$233.70,3,LATE_1_30
LOAN-000397,4,2023-04-24,2023-04-23,$233.70,$233.70,0,ON_TIME
LOAN-000397,5,2023-05-24,2023-05-29,$233.70,$233.70,5,LATE_1_30
LOAN-000397,6,2023-06-24,2023-06-23,$233.70,$233.70,0,ON_TIME
LOAN-000397,7,2023-07-24,2023-07-24,$233.70,$233.70,0,ON_TIME
LOAN-000397,8,2023-08-24,2023-08-23,$233.70,$233.70,0,ON_TIME
LOAN-000397,9,2023-09-24,2023-09-23,$233.70,$233.70,0,ON_TIME
LOAN-000397,10,2023-10-24,2023-10-23,$233.70,$233.70,0,ON_TIME
LOAN-000397,11,2023-11-24,2023-11-24,$233.70,$233.70,0,ON_TIME
LOAN-000397,12,2023-12-24,2024-03-04,$233.70,$95.61,71,LATE_31_90
LOAN-000398,1,2022-03-18,2022-03-17,$584.93,$584.93,0,ON_TIME
LOAN-000398,2,2022-04-18,2022-04-17,$584.93,$584.93,0,ON_TIME
LOAN-000398,3,2022-05-18,2022-08-02,$584.93,$334.55,76,LATE_31_90
LOAN-000398,4,2022-06-18,2022-06-18,$584.93,$584.93,0,ON_TIME
LOAN-000398,5,2022-07-18,2022-07-18,$584.93,$584.93,0,ON_TIME
LOAN-000398,6,2022-08-18,2022-08-18,$584.93,$584.93,0,ON_TIME
LOAN-000398,7,2022-09-18,2022-09-16,$584.93,$584.93,0,ON_TIME
LOAN-000398,8,2022-10-18,2022-10-18,$584.93,$584.93,0,ON_TIME
LOAN-000398,9,2022-11-18,2022-11-16,$584.93,$584.93,0,ON_TIME
LOAN-000398,10,2022-12-18,2022-12-16,$584.93,$584.93,0,ON_TIME
LOAN-000398,11,2023-01-18,2023-01-16,$584.93,$584.93,0,ON_TIME
LOAN-000398,12,2023-02-18,2023-05-13,$584.93,$276.54,84,LATE_31_90
LOAN-000399,1,2023-02-28,2023-02-28,$736.92,$736.92,0,ON_TIME
LOAN-000399,2,2023-03-31,2023-03-29,$736.92,$736.92,0,ON_TIME
LOAN-000399,3,2023-04-30,2023-04-29,$736.92,$736.92,0,ON_TIME
LOAN-000399,4,2023-05-31,2023-05-29,$736.92,$736.92,0,ON_TIME
LOAN-000399,5,2023-06-30,2023-06-28,$736.92,$736.92,0,ON_TIME
LOAN-000399,6,2023-07-31,2023-07-31,$736.92,$736.92,0,ON_TIME
LOAN-000399,7,2023-08-31,2023-08-31,$736.92,$736.92,0,ON_TIME
LOAN-000399,8,2023-09-30,2023-09-30,$736.92,$736.92,0,ON_TIME
LOAN-000399,9,2023-10-31,2024-01-18,$736.92,$412.44,79,LATE_31_90
LOAN-000399,10,2023-11-30,2023-11-30,$736.92,$736.92,0,ON_TIME
LOAN-000399,11,2023-12-31,2023-12-29,$736.92,$736.92,0,ON_TIME
LOAN-000399,12,2024-01-31,2024-01-31,$736.92,$736.92,0,ON_TIME
LOAN-000400,1,2023-01-22,2023-01-21,$373.57,$373.57,0,ON_TIME
LOAN-000400,2,2023-02-22,2023-02-20,$373.57,$373.57,0,ON_TIME
LOAN-000400,3,2023-03-22,2023-03-20,$373.57,$373.57,0,ON_TIME
LOAN-000400,4,2023-04-22,2023-04-21,$373.57,$373.57,0,ON_TIME
LOAN-000400,5,2023-05-22,2023-05-21,$373.57,$373.57,0,ON_TIME
LOAN-000400,6,2023-06-22,2023-06-22,$373.57,$373.57,0,ON_TIME
LOAN-000400,7,2023-07-22,2023-07-20,$373.57,$373.57,0,ON_TIME
LOAN-000400,8,2023-08-22,2023-08-21,$373.57,$373.57,0,ON_TIME
LOAN-000400,9,2023-09-22,2023-09-22,$373.57,$373.57,0,ON_TIME
LOAN-000400,10,2023-10-22,2023-10-22,$373.57,$373.57,0,ON_TIME
LOAN-000400,11,2023-11-22,2023-11-21,$373.57,$373.57,0,ON_TIME
LOAN-000400,12,2023-12-22,2023-12-20,$373.57,$373.57,0,ON_TIME
LOAN-000401,1,2022-12-01,2022-12-01,"$1,398.21","$1,398.21",0,ON_TIME
LOAN-000401,2,2023-01-01,2023-01-01,"$1,398.21","$1,398.21",0,ON_TIME
LOAN-000401,3,2023-02-01,2023-02-01,"$1,398.21","$1,398.21",0,ON_TIME
LOAN-000401,4,2023-03-01,2023-02-28,"$1,398.21","$1,398.21",0,ON_TIME
LOAN-000401,5,2023-04-01,2023-04-01,"$1,398.21","$1,398.21",0,ON_TIME
LOAN-000401,6,2023-05-01,2023-04-29,"$1,398.21","$1,398.21",0,ON_TIME
LOAN-000401,7,2023-06-01,2023-06-01,"$1,398.21","$1,398.21",0,ON_TIME
LOAN-000401,8,2023-07-01,2023-06-30,"$1,398.21","$1,398.21",0,ON_TIME
LOAN-000401,9,2023-08-01,2023-07-31,"$1,398.21","$1,398.21",0,ON_TIME
LOAN-000401,10,2023-09-01,2023-08-31,"$1,398.21","$1,398.21",0,ON_TIME
LOAN-000401,11,2023-10-01,2023-10-01,"$1,398.21","$1,398.21",0,ON_TIME
LOAN-000401,12,2023-11-01,2023-11-23,"$1,398.21","$1,398.21",22,LATE_1_30
LOAN-000402,1,2022-03-27,2022-03-27,$229.67,$229.67,0,ON_TIME
LOAN-000402,2,2022-04-27,2022-04-25,$229.67,$229.67,0,ON_TIME
LOAN-000402,3,2022-05-27,2022-05-25,$229.67,$229.67,0,ON_TIME
LOAN-000402,4,2022-06-27,2022-06-25,$229.67,$229.67,0,ON_TIME
LOAN-000402,5,2022-07-27,,$229.67,$0.00,90,DEFAULTED
LOAN-000402,6,2022-08-27,,$229.67,$0.00,90,DEFAULTED
LOAN-000402,7,2022-09-27,,$229.67,$0.00,90,DEFAULTED
LOAN-000402,8,2022-10-27,,$229.67,$0.00,90,DEFAULTED
LOAN-000402,9,2022-11-27,,$229.67,$0.00,90,DEFAULTED
LOAN-000402,10,2022-12-27,,$229.67,$0.00,90,DEFAULTED
LOAN-000402,11,2023-01-27,,$229.67,$0.00,90,DEFAULTED
LOAN-000402,12,2023-02-27,,$229.67,$0.00,90,DEFAULTED
LOAN-000403,1,2022-04-30,2022-04-29,$192.39,$192.39,0,ON_TIME
LOAN-000403,2,2022-05-30,2022-05-28,$192.39,$192.39,0,ON_TIME
LOAN-000403,3,2022-06-30,2022-06-29,$192.39,$192.39,0,ON_TIME
LOAN-000403,4,2022-07-30,2022-07-28,$192.39,$192.39,0,ON_TIME
LOAN-000403,5,2022-08-30,2022-10-05,$192.39,$126.38,36,LATE_31_90
LOAN-000403,6,2022-09-30,2022-09-28,$192.39,$192.39,0,ON_TIME
LOAN-000403,7,2022-10-30,2022-10-29,$192.39,$192.39,0,ON_TIME
LOAN-000403,8,2022-11-30,2023-01-10,$192.39,$112.17,41,LATE_31_90
LOAN-000403,9,2022-12-30,2022-12-29,$192.39,$192.39,0,ON_TIME
LOAN-000403,10,2023-01-30,2023-01-30,$192.39,$192.39,0,ON_TIME
LOAN-000403,11,2023-02-28,2023-02-26,$192.39,$192.39,0,ON_TIME
LOAN-000403,12,2023-03-30,2023-03-30,$192.39,$192.39,0,ON_TIME
LOAN-000404,1,2023-04-19,2023-04-19,$481.83,$481.83,0,ON_TIME
LOAN-000404,2,2023-05-19,2023-05-19,$481.83,$481.83,0,ON_TIME
LOAN-000404,3,2023-06-19,2023-06-18,$481.83,$481.83,0,ON_TIME
LOAN-000404,4,2023-07-19,2023-07-18,$481.83,$481.83,0,ON_TIME
LOAN-000404,5,2023-08-19,2023-08-19,$481.83,$481.83,0,ON_TIME
LOAN-000404,6,2023-09-19,2023-09-18,$481.83,$481.83,0,ON_TIME
LOAN-000404,7,2023-10-19,2023-10-19,$481.83,$481.83,0,ON_TIME
LOAN-000404,8,2023-11-19,2023-11-17,$481.83,$481.83,0,ON_TIME
LOAN-000404,9,2023-12-19,2023-12-20,$481.83,$481.83,1,LATE_1_30
LOAN-000404,10,2024-01-19,2024-02-15,$481.83,$481.83,27,LATE_1_30
LOAN-000404,11,2024-02-19,2024-02-19,$481.83,$481.83,0,ON_TIME
LOAN-000404,12,2024-03-19,2024-03-17,$481.83,$481.83,0,ON_TIME
LOAN-000405,1,2022-12-22,2023-01-19,$234.63,$234.63,28,LATE_1_30
LOAN-000405,2,2023-01-22,2023-01-20,$234.63,$234.63,0,ON_TIME
LOAN-000405,3,2023-02-22,2023-02-21,$234.63,$234.63,0,ON_TIME
LOAN-000405,4,2023-03-22,2023-03-21,$234.63,$234.63,0,ON_TIME
LOAN-000405,5,2023-04-22,2023-04-22,$234.63,$234.63,0,ON_TIME
LOAN-000405,6,2023-05-22,2023-06-02,$234.63,$234.63,11,LATE_1_30
LOAN-000405,7,2023-06-22,2023-06-20,$234.63,$234.63,0,ON_TIME
LOAN-000405,8,2023-07-22,2023-08-25,$234.63,$93.39,34,LATE_31_90
LOAN-000405,9,2023-08-22,2023-08-21,$234.63,$234.63,0,ON_TIME
LOAN-000405,10,2023-09-22,2023-09-22,$234.63,$234.63,0,ON_TIME
LOAN-000405,11,2023-10-22,2023-10-20,$234.63,$234.63,0,ON_TIME
LOAN-000405,12,2023-11-22,2023-11-22,$234.63,$234.63,0,ON_TIME
LOAN-000406,1,2023-05-02,2023-04-30,$597.71,$597.71,0,ON_TIME
LOAN-000406,2,2023-06-02,2023-06-02,$597.71,$597.71,0,ON_TIME
LOAN-000406,3,2023-07-02,2023-07-02,$597.71,$597.71,0,ON_TIME
LOAN-000406,4,2023-08-02,2023-07-31,$597.71,$597.71,0,ON_TIME
LOAN-000406,5,2023-09-02,2023-09-02,$597.71,$597.71,0,ON_TIME
LOAN-000406,6,2023-10-02,2023-09-30,$597.71,$597.71,0,ON_TIME
LOAN-000406,7,2023-11-02,2023-11-01,$597.71,$597.71,0,ON_TIME
LOAN-000406,8,2023-12-02,2023-12-01,$597.71,$597.71,0,ON_TIME
LOAN-000406,9,2024-01-02,2023-12-31,$597.71,$597.71,0,ON_TIME
LOAN-000406,10,2024-02-02,2024-02-01,$597.71,$597.71,0,ON_TIME
LOAN-000406,11,2024-03-02,2024-03-01,$597.71,$597.71,0,ON_TIME
LOAN-000406,12,2024-04-02,2024-03-31,$597.71,$597.71,0,ON_TIME
LOAN-000407,1,2023-03-05,2023-03-04,$92.46,$92.46,0,ON_TIME
LOAN-000407,2,2023-04-05,2023-04-03,$92.46,$92.46,0,ON_TIME
LOAN-000407,3,2023-05-05,2023-05-21,$92.46,$92.46,16,LATE_1_30
LOAN-000407,4,2023-06-05,2023-07-02,$92.46,$92.46,27,LATE_1_30
LOAN-000407,5,2023-07-05,2023-07-03,$92.46,$92.46,0,ON_TIME
LOAN-000407,6,2023-08-05,2023-08-05,$92.46,$92.46,0,ON_TIME
LOAN-000407,7,2023-09-05,2023-09-03,$92.46,$92.46,0,ON_TIME
LOAN-000407,8,2023-10-05,2023-10-04,$92.46,$92.46,0,ON_TIME
LOAN-000407,9,2023-11-05,2023-11-25,$92.46,$92.46,20,LATE_1_30
LOAN-000407,10,2023-12-05,2023-12-05,$92.46,$92.46,0,ON_TIME
LOAN-000407,11,2024-01-05,2024-02-06,$92.46,$52.63,32,LATE_31_90
LOAN-000407,12,2024-02-05,2024-02-04,$92.46,$92.46,0,ON_TIME
LOAN-000408,1,2022-07-30,2022-07-28,$220.18,$220.18,0,ON_TIME
LOAN-000408,2,2022-08-30,2022-08-28,$220.18,$220.18,0,ON_TIME
LOAN-000408,3,2022-09-30,2022-09-29,$220.18,$220.18,0,ON_TIME
LOAN-000408,4,2022-10-30,2022-10-28,$220.18,$220.18,0,ON_TIME
LOAN-000408,5,2022-11-30,2022-11-29,$220.18,$220.18,0,ON_TIME
LOAN-000408,6,2022-12-30,2022-12-29,$220.18,$220.18,0,ON_TIME
LOAN-000408,7,2023-01-30,2023-01-30,$220.18,$220.18,0,ON_TIME
LOAN-000408,8,2023-02-28,2023-04-24,$220.18,$87.04,55,LATE_31_90
LOAN-000408,9,2023-03-30,2023-03-30,$220.18,$220.18,0,ON_TIME
LOAN-000408,10,2023-04-30,2023-04-30,$220.18,$220.18,0,ON_TIME
LOAN-000408,11,2023-05-30,2023-06-05,$220.18,$220.18,6,LATE_1_30
LOAN-000408,12,2023-06-30,2023-07-01,$220.18,$220.18,1,LATE_1_30
LOAN-000409,1,2022-10-09,2022-10-08,$136.73,$136.73,0,ON_TIME
LOAN-000409,2,2022-11-09,2022-11-09,$136.73,$136.73,0,ON_TIME
LOAN-000409,3,2022-12-09,2022-12-09,$136.73,$136.73,0,ON_TIME
LOAN-000409,4,2023-01-09,2023-01-09,$136.73,$136.73,0,ON_TIME
LOAN-000409,5,2023-02-09,2023-02-19,$136.73,$136.73,10,LATE_1_30
LOAN-000409,6,2023-03-09,2023-03-08,$136.73,$136.73,0,ON_TIME
LOAN-000409,7,2023-04-09,2023-04-08,$136.73,$136.73,0,ON_TIME
LOAN-000409,8,2023-05-09,2023-05-08,$136.73,$136.73,0,ON_TIME
LOAN-000409,9,2023-06-09,2023-06-08,$136.73,$136.73,0,ON_TIME
LOAN-000409,10,2023-07-09,2023-07-09,$136.73,$136.73,0,ON_TIME
LOAN-000409,11,2023-08-09,2023-08-08,$136.73,$136.73,0,ON_TIME
LOAN-000409,12,2023-09-09,2023-09-08,$136.73,$136.73,0,ON_TIME
LOAN-000410,1,2022-11-08,2022-11-06,"$1,201.84","$1,201.84",0,ON_TIME
LOAN-000410,2,2022-12-08,2022-12-08,"$1,201.84","$1,201.84",0,ON_TIME
LOAN-000410,3,2023-01-08,2023-01-06,"$1,201.84","$1,201.84",0,ON_TIME
LOAN-000410,4,2023-02-08,2023-02-07,"$1,201.84","$1,201.84",0,ON_TIME
LOAN-000410,5,2023-03-08,2023-03-07,"$1,201.84","$1,201.84",0,ON_TIME
LOAN-000410,6,2023-04-08,2023-04-06,"$1,201.84","$1,201.84",0,ON_TIME
LOAN-000410,7,2023-05-08,2023-05-07,"$1,201.84","$1,201.84",0,ON_TIME
LOAN-000410,8,2023-06-08,2023-06-07,"$1,201.84","$1,201.84",0,ON_TIME
LOAN-000410,9,2023-07-08,2023-07-07,"$1,201.84","$1,201.84",0,ON_TIME
LOAN-000410,10,2023-08-08,2023-08-06,"$1,201.84","$1,201.84",0,ON_TIME
LOAN-000410,11,2023-09-08,2023-09-07,"$1,201.84","$1,201.84",0,ON_TIME
LOAN-000410,12,2023-10-08,2023-10-07,"$1,201.84","$1,201.84",0,ON_TIME
LOAN-000411,1,2022-11-30,2022-11-29,$890.83,$890.83,0,ON_TIME
LOAN-000411,2,2022-12-30,2023-01-06,$890.83,$890.83,7,LATE_1_30
LOAN-000411,3,2023-01-30,2023-01-31,$890.83,$890.83,1,LATE_1_30
LOAN-000411,4,2023-02-28,2023-02-28,$890.83,$890.83,0,ON_TIME
LOAN-000411,5,2023-03-30,2023-03-29,$890.83,$890.83,0,ON_TIME
LOAN-000411,6,2023-04-30,2023-04-30,$890.83,$890.83,0,ON_TIME
LOAN-000411,7,2023-05-30,2023-05-28,$890.83,$890.83,0,ON_TIME
LOAN-000411,8,2023-06-30,2023-06-30,$890.83,$890.83,0,ON_TIME
LOAN-000411,9,2023-07-30,2023-08-25,$890.83,$890.83,26,LATE_1_30
LOAN-000411,10,2023-08-30,2023-10-20,$890.83,$508.73,51,LATE_31_90
LOAN-000411,11,2023-09-30,2023-09-28,$890.83,$890.83,0,ON_TIME
LOAN-000411,12,2023-10-30,2023-10-29,$890.83,$890.83,0,ON_TIME
LOAN-000412,1,2022-10-09,2022-10-20,$471.69,$471.69,11,LATE_1_30
LOAN-000412,2,2022-11-09,2022-11-07,$471.69,$471.69,0,ON_TIME
LOAN-000412,3,2022-12-09,2022-12-07,$471.69,$471.69,0,ON_TIME
LOAN-000412,4,2023-01-09,2023-01-08,$471.69,$471.69,0,ON_TIME
LOAN-000412,5,2023-02-09,2023-02-08,$471.69,$471.69,0,ON_TIME
LOAN-000412,6,2023-03-09,2023-03-08,$471.69,$471.69,0,ON_TIME
LOAN-000412,7,2023-04-09,2023-06-20,$471.69,$154.07,72,LATE_31_90
LOAN-000412,8,2023-05-09,2023-05-08,$471.69,$471.69,0,ON_TIME
LOAN-000412,9,2023-06-09,2023-06-08,$471.69,$471.69,0,ON_TIME
LOAN-000412,10,2023-07-09,2023-07-29,$471.69,$471.69,20,LATE_1_30
LOAN-000412,11,2023-08-09,2023-09-02,$471.69,$471.69,24,LATE_1_30
LOAN-000412,12,2023-09-09,2023-09-07,$471.69,$471.69,0,ON_TIME
LOAN-000413,1,2022-11-02,2022-10-31,$833.17,$833.17,0,ON_TIME
LOAN-000413,2,2022-12-02,2023-02-11,$833.17,$463.28,71,LATE_31_90
LOAN-000413,3,2023-01-02,2023-01-01,$833.17,$833.17,0,ON_TIME
LOAN-000413,4,2023-02-02,2023-02-01,$833.17,$833.17,0,ON_TIME
LOAN-000413,5,2023-03-02,2023-03-01,$833.17,$833.17,0,ON_TIME
LOAN-000413,6,2023-04-02,2023-04-02,$833.17,$833.17,0,ON_TIME
LOAN-000413,7,2023-05-02,2023-05-01,$833.17,$833.17,0,ON_TIME
LOAN-000413,8,2023-06-02,2023-08-28,$833.17,$296.98,87,LATE_31_90
LOAN-000413,9,2023-07-02,2023-07-01,$833.17,$833.17,0,ON_TIME
LOAN-000413,10,2023-08-02,2023-07-31,$833.17,$833.17,0,ON_TIME
LOAN-000413,11,2023-09-02,2023-09-01,$833.17,$833.17,0,ON_TIME
LOAN-000413,12,2023-10-02,2023-09-30,$833.17,$833.17,0,ON_TIME
LOAN-000414,1,2022-07-19,2022-07-17,$153.16,$153.16,0,ON_TIME
LOAN-000414,2,2022-08-19,2022-08-18,$153.16,$153.16,0,ON_TIME
LOAN-000414,3,2022-09-19,2022-09-19,$153.16,$153.16,0,ON_TIME
LOAN-000414,4,2022-10-19,2022-10-19,$153.16,$153.16,0,ON_TIME
LOAN-000414,5,2022-11-19,2022-11-17,$153.16,$153.16,0,ON_TIME
LOAN-000414,6,2022-12-19,2022-12-17,$153.16,$153.16,0,ON_TIME
LOAN-000414,7,2023-01-19,2023-01-17,$153.16,$153.16,0,ON_TIME
LOAN-000414,8,2023-02-19,2023-02-17,$153.16,$153.16,0,ON_TIME
LOAN-000414,9,2023-03-19,2023-03-17,$153.16,$153.16,0,ON_TIME
LOAN-000414,10,2023-04-19,2023-06-21,$153.16,$85.96,63,LATE_31_90
LOAN-000414,11,2023-05-19,2023-05-18,$153.16,$153.16,0,ON_TIME
LOAN-000414,12,2023-06-19,2023-08-15,$153.16,$82.06,57,LATE_31_90
LOAN-000415,1,2022-06-24,2022-08-21,$241.09,$198.39,58,LATE_31_90
LOAN-000415,2,2022-07-24,2022-09-21,$241.09,$94.84,59,LATE_31_90
LOAN-000415,3,2022-08-24,2022-08-23,$241.09,$241.09,0,ON_TIME
LOAN-000415,4,2022-09-24,2022-09-22,$241.09,$241.09,0,ON_TIME
LOAN-000415,5,2022-10-24,2022-10-23,$241.09,$241.09,0,ON_TIME
LOAN-000415,6,2022-11-24,2022-11-22,$241.09,$241.09,0,ON_TIME
LOAN-000415,7,2022-12-24,2022-12-26,$241.09,$241.09,2,LATE_1_30
LOAN-000415,8,2023-01-24,2023-01-23,$241.09,$241.09,0,ON_TIME
LOAN-000415,9,2023-02-24,2023-05-23,$241.09,$181.48,88,LATE_31_90
LOAN-000415,10,2023-03-24,2023-03-24,$241.09,$241.09,0,ON_TIME
LOAN-000415,11,2023-04-24,2023-04-22,$241.09,$241.09,0,ON_TIME
LOAN-000415,12,2023-05-24,2023-05-24,$241.09,$241.09,0,ON_TIME
LOAN-000416,1,2022-07-23,2022-07-27,$414.49,$414.49,4,LATE_1_30
LOAN-000416,2,2022-08-23,2022-08-21,$414.49,$414.49,0,ON_TIME
LOAN-000416,3,2022-09-23,2022-10-15,$414.49,$414.49,22,LATE_1_30
LOAN-000416,4,2022-10-23,2022-10-21,$414.49,$414.49,0,ON_TIME
LOAN-000416,5,2022-11-23,,$414.49,$0.00,90,DEFAULTED
LOAN-000416,6,2022-12-23,,$414.49,$0.00,90,DEFAULTED
LOAN-000416,7,2023-01-23,,$414.49,$0.00,90,DEFAULTED
LOAN-000416,8,2023-02-23,,$414.49,$0.00,90,DEFAULTED
LOAN-000416,9,2023-03-23,,$414.49,$0.00,90,DEFAULTED
LOAN-000416,10,2023-04-23,,$414.49,$0.00,90,DEFAULTED
LOAN-000416,11,2023-05-23,,$414.49,$0.00,90,DEFAULTED
LOAN-000416,12,2023-06-23,,$414.49,$0.00,90,DEFAULTED
LOAN-000417,1,2022-04-29,2022-04-28,"$1,108.69","$1,108.69",0,ON_TIME
LOAN-000417,2,2022-05-29,2022-05-27,"$1,108.69","$1,108.69",0,ON_TIME
LOAN-000417,3,2022-06-29,2022-06-27,"$1,108.69","$1,108.69",0,ON_TIME
LOAN-000417,4,2022-07-29,2022-07-29,"$1,108.69","$1,108.69",0,ON_TIME
LOAN-000417,5,2022-08-29,2022-08-29,"$1,108.69","$1,108.69",0,ON_TIME
LOAN-000417,6,2022-09-29,2022-09-27,"$1,108.69","$1,108.69",0,ON_TIME
LOAN-000417,7,2022-10-29,2022-10-29,"$1,108.69","$1,108.69",0,ON_TIME
LOAN-000417,8,2022-11-29,2022-11-27,"$1,108.69","$1,108.69",0,ON_TIME
LOAN-000417,9,2022-12-29,2022-12-27,"$1,108.69","$1,108.69",0,ON_TIME
LOAN-000417,10,2023-01-29,2023-01-28,"$1,108.69","$1,108.69",0,ON_TIME
LOAN-000417,11,2023-02-28,2023-02-28,"$1,108.69","$1,108.69",0,ON_TIME
LOAN-000417,12,2023-03-29,2023-03-28,"$1,108.69","$1,108.69",0,ON_TIME
LOAN-000418,1,2022-06-06,2022-06-06,"$1,378.72","$1,378.72",0,ON_TIME
LOAN-000418,2,2022-07-06,2022-07-06,"$1,378.72","$1,378.72",0,ON_TIME
LOAN-000418,3,2022-08-06,2022-08-05,"$1,378.72","$1,378.72",0,ON_TIME
LOAN-000418,4,2022-09-06,2022-09-06,"$1,378.72","$1,378.72",0,ON_TIME
LOAN-000418,5,2022-10-06,2022-10-06,"$1,378.72","$1,378.72",0,ON_TIME
LOAN-000418,6,2022-11-06,2022-11-06,"$1,378.72","$1,378.72",0,ON_TIME
LOAN-000418,7,2022-12-06,2022-12-04,"$1,378.72","$1,378.72",0,ON_TIME
LOAN-000418,8,2023-01-06,2023-01-06,"$1,378.72","$1,378.72",0,ON_TIME
LOAN-000418,9,2023-02-06,2023-02-05,"$1,378.72","$1,378.72",0,ON_TIME
LOAN-000418,10,2023-03-06,2023-03-06,"$1,378.72","$1,378.72",0,ON_TIME
LOAN-000418,11,2023-04-06,2023-04-04,"$1,378.72","$1,378.72",0,ON_TIME
LOAN-000418,12,2023-05-06,2023-05-06,"$1,378.72","$1,378.72",0,ON_TIME
LOAN-000419,1,2023-01-17,2023-01-16,"$1,249.22","$1,249.22",0,ON_TIME
LOAN-000419,2,2023-02-17,2023-02-16,"$1,249.22","$1,249.22",0,ON_TIME
LOAN-000419,3,2023-03-17,2023-04-13,"$1,249.22","$1,249.22",27,LATE_1_30
LOAN-000419,4,2023-04-17,2023-04-16,"$1,249.22","$1,249.22",0,ON_TIME
LOAN-000419,5,2023-05-17,,"$1,249.22",$0.00,90,DEFAULTED
LOAN-000419,6,2023-06-17,,"$1,249.22",$0.00,90,DEFAULTED
LOAN-000419,7,2023-07-17,,"$1,249.22",$0.00,90,DEFAULTED
LOAN-000419,8,2023-08-17,,"$1,249.22",$0.00,90,DEFAULTED
LOAN-000419,9,2023-09-17,,"$1,249.22",$0.00,90,DEFAULTED
LOAN-000419,10,2023-10-17,,"$1,249.22",$0.00,90,DEFAULTED
LOAN-000419,11,2023-11-17,,"$1,249.22",$0.00,90,DEFAULTED
LOAN-000419,12,2023-12-17,,"$1,249.22",$0.00,90,DEFAULTED
LOAN-000420,1,2022-11-16,2022-12-29,"$1,825.77",$988.56,43,LATE_31_90
LOAN-000420,2,2022-12-16,2022-12-17,"$1,825.77","$1,825.77",1,LATE_1_30
LOAN-000420,3,2023-01-16,2023-01-14,"$1,825.77","$1,825.77",0,ON_TIME
LOAN-000420,4,2023-02-16,2023-02-15,"$1,825.77","$1,825.77",0,ON_TIME
LOAN-000420,5,2023-03-16,2023-03-16,"$1,825.77","$1,825.77",0,ON_TIME
LOAN-000420,6,2023-04-16,2023-04-15,"$1,825.77","$1,825.77",0,ON_TIME
LOAN-000420,7,2023-05-16,2023-05-14,"$1,825.77","$1,825.77",0,ON_TIME
LOAN-000420,8,2023-06-16,2023-06-16,"$1,825.77","$1,825.77",0,ON_TIME
LOAN-000420,9,2023-07-16,2023-07-15,"$1,825.77","$1,825.77",0,ON_TIME
LOAN-000420,10,2023-08-16,2023-08-16,"$1,825.77","$1,825.77",0,ON_TIME
LOAN-000420,11,2023-09-16,2023-09-14,"$1,825.77","$1,825.77",0,ON_TIME
LOAN-000420,12,2023-10-16,2023-10-15,"$1,825.77","$1,825.77",0,ON_TIME
LOAN-000421,1,2022-09-08,2022-09-08,$160.28,$160.28,0,ON_TIME
LOAN-000421,2,2022-10-08,2022-10-30,$160.28,$160.28,22,LATE_1_30
LOAN-000421,3,2022-11-08,2022-11-06,$160.28,$160.28,0,ON_TIME
LOAN-000421,4,2022-12-08,2022-12-07,$160.28,$160.28,0,ON_TIME
LOAN-000421,5,2023-01-08,2023-01-08,$160.28,$160.28,0,ON_TIME
LOAN-000421,6,2023-02-08,2023-02-17,$160.28,$160.28,9,LATE_1_30
LOAN-000421,7,2023-03-08,2023-03-12,$160.28,$160.28,4,LATE_1_30
LOAN-000421,8,2023-04-08,2023-04-07,$160.28,$160.28,0,ON_TIME
